tier,source_selector,region_id,route,segment_bundle_id,stitch_group_id,national_segment_id,edge_id,edge_sequence,state,length_miles,iri_m_per_km,max_iri_m_per_km,pavement_status,repair_action,freight_ride_requirement,transit_ride_requirement,source_contract,next_artifact,validation_status
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.B7DF99F13A4CCF07,11270,68,,5.0,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11270 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.BFBE93EE0CF5A702,11271,69,,15.5,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11271 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.34E35C732F2B7F9F,11272,70,,35.6,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11272 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.DA75FE1AABCA1A66,11273,71,,2.9,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11273 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.A368CAAE351E8FD9,11274,72,,4.3,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11274 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.46535AE97E0ECF49,11275,73,,30.7,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11275 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.83E05A227ECF7446,11276,74,,30.7,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11276 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.4C92EB7742AE1E27,11277,75,,12.7,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11277 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.38412CB223BD0EC5,11278,76,,12.7,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11278 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.95539DA90B637C2D,11279,77,,1.0,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11279 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.B5FDCBF866277CB2,11280,78,,4.3,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11280 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.78FE16AEAC7167F2,11281,79,,68.6,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11281 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.6B217B4FE7903C52,11282,80,,11.2,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11282 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.B8CFAC641889A46F,11283,81,,17.5,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11283 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.500A43486D0402BB,11284,82,,0.4,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11284 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.2E9D1B4557D60C9E,11285,83,,3.4,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11285 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.F15C7677E245D76D,11286,84,,4.1,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11286 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.73105ABCE73CA900,11287,85,,5.0,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11287 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.FE4DCBFB9C2F8862,11288,86,,11.0,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11288 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.9D78B2F87DEC6EED,11289,87,,9.7,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11289 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.18E86C8B1D55F4FC,11290,88,,5.7,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11290 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.F05D6D6056A8C6F5,11291,89,,6.9,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11291 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.3FE751250917BCD0,11292,90,,1.0,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11292 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.C06531C809FFEB3E,11293,91,,3.0,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11293 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.80CB6FFEB31DF7E0,11294,92,,15.4,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11294 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.5C0A1B511D09C2A7,11295,93,,1.5,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11295 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.5259E3BB72F2C6AB,11296,94,,3.1,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11296 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.01CDECC086780314,11297,95,,68.5,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11297 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.DE8ED54300F8BAD0,11298,96,,1.7,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11298 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.F859744D47C784E6,11299,97,,0.6,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11299 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.6EA009CE88908755,11300,98,,11.3,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11300 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.8C75B6EFFD873BF0,11301,99,,0.8,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11301 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.D6FFFA6094B60BFC,11302,100,,15.3,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11302 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.D8669699113412B4,11303,101,,4.8,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11303 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.3CCBF3872C241185,11304,102,,15.0,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11304 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.260E05BB906E4A84,11305,103,,1.7,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11305 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.5B4553E24313CB82,11306,104,,3.1,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11306 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.B2EF322503F5AC55,11307,105,,0.5,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11307 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.B2F2A32503F8A22F,11308,106,,0.5,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11308 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.A6988F640053BB71,11309,107,,0.3,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11309 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.A6988A640053B2F2,11310,108,,0.3,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11310 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.ED2AB648F3CE1BE1,11311,109,,3.3,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11311 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.9BE694FA5F5CD910,11312,110,,0.6,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11312 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.B1E352DB9AC1771B,11313,111,,9.8,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11313 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.3F53474BF8CCC532,11314,112,,12.1,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11314 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.F0609D98613ADA4A,11315,113,,12.5,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11315 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.8AF15DA307442501,11316,114,,9.9,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11316 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.8C7CCBEFFD8D7E4D,11317,115,,0.8,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11317 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.A340210ADA7E4FD8,11318,116,,3.0,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11318 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.25CCF9E6D3936BB9,11319,117,,0.6,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11319 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.7F94903B15D50499,11320,118,,5.0,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11320 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US6,US.HWYBUNDLE.84BD54DB26845A3A,US.HWYSTITCH.5521663F1E100011,US.HWYSEG.F49AE63A92C56E94,11321,119,,6.2,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US6 edge 11321 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.D7213863600BCCFD,11709,1,,0.2,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11709 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
T2,t2-service-selection,component-1,US70,US.HWYBUNDLE.1214C06272E81887,US.HWYSTITCH.B7BD7840152D54EA,US.HWYSEG.3FA147D20B438947,11710,2,,0.2,unknown,1.90,pavement-source-needed,join pavement condition/HPMS IRI for US70 edge 11710 before bundle promotion,Connector must not add roughness padding to 24h/12h service windows or damage-sensitive freight movement,Regional bus or coach service can run without comfort/speed penalty on selected service members,HPMS IRI joined to T2 segment candidates plus state pavement condition feeds where available,data/standards-l1-inventory.csv,review
